area_type,total_sqft,bath,price,bhk,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka,other
2.0,1253.0,2,102.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1419.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1709.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1600.0,2,115.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,416.0,1,18.5,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1630.0,3,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,2,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2791.0,3,223.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,834.0,1,60.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1125.0,4,70.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2060.0,3,140.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3000.0,5,260.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1374.0,2,95.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,711.0,1,36.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1500.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1050.0,1,56.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2250.0,3,160.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,469.0,1,25.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,750.0,1,40.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2378.0,3,262.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1128.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,3385.0,5,260.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,2200.0,4,200.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,2072.0,3,108.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,70.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1350.0,3,77.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,4046.0,4,445.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,78.34,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1355.0,2,115.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,600.0,1,50.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1640.0,2,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1875.0,3,165.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1683.0,3,109.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1515.0,3,83.3,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1083.0,2,61.75,2,0,0,0,0,0,0,0,0,0,0,1
1.0,600.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2300.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1750.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,3,139.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,2,87.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1092.0,2,98.5,3,0,0,0,0,0,0,0,0,0,0,1
0.0,2264.0,3,159.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1580.0,3,160.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1470.0,2,82.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1050.0,2,71.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1460.0,2,90.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1823.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,85.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1590.0,2,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,62.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1688.0,3,118.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1020.0,2,52.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2330.0,3,162.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,425.0,1,20.03,1,0,0,0,0,0,0,0,0,0,0,1
1.0,600.0,1,60.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1468.0,2,140.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1341.0,2,97.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1279.0,2,77.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,775.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,667.0,1,36.85,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1875.0,2,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,735.0,2,57.99,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1750.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1177.5,2,59.935,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1779.0,3,89.61,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1105.0,2,58.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1694.0,2,150.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2376.0,3,203.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1975.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1475.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1618.0,3,82.5,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1120.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,90.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1179.0,2,66.02,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1400.0,2,77.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1222.0,2,63.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1779.0,3,112.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1056.0,2,61.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1176.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1352.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1717.0,3,99.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1246.0,2,67.3,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1157.0,2,84.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,650.0,1,33.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1566.0,3,83.3,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2830.0,3,195.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,3670.0,4,300.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,918.0,2,50.49,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1950.0,4,130.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1695.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1375.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,2,100.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,95.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1122.5,2,58.935,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1665.0,3,86.58,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1142.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1976.0,3,184.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,5500.0,4,600.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1567.0,2,92.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1652.0,3,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2072.0,4,142.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1740.0,2,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1145.0,2,60.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,630.0,1,40.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,582.5,1,15.135,1,0,0,0,0,0,0,0,0,0,0,1
0.0,3300.0,5,240.0,5,0,0,0,0,0,0,0,0,0,0,1
1.0,4500.0,5,415.0,5,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,66.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1385.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1000.0,1,70.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1005.0,2,55.78,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1575.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,975.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1904.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,930.0,1,30.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,686.0,1,17.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,2400.0,3,150.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1174.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,3800.0,4,239.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,918.0,2,52.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,793.0,2,45.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1710.0,3,107.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1082.0,2,57.5,3,0,0,0,0,0,0,0,0,0,0,1
2.0,4239.0,5,423.0,5,0,0,0,0,0,0,0,0,0,0,1
0.0,884.0,1,58.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1045.0,2,98.89,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1935.0,4,130.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1680.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2825.0,4,250.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1800.0,4,187.0,5,0,0,0,0,0,0,0,0,0,0,1
0.0,1799.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,400.0,1,11.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1047.0,2,82.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1282.0,2,87.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,3260.0,4,240.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1500.0,2,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1500.0,2,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1005.0,1,110.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,657.5,1,18.41,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1300.0,1,115.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1060.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,530.0,1,20.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1350.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,650.0,2,42.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1396.0,2,86.51,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1891.0,3,109.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,649.5,1,17.535,1,0,0,0,0,0,0,0,0,0,0,1
2.0,665.0,1,36.85,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1175.0,2,73.5,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1425.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1255.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2112.95,4,145.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1810.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,93.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1548.0,3,89.5,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1141.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,400.0,1,12.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,56.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1460.0,2,80.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,950.0,1,40.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1246.0,2,64.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,711.0,1,38.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1420.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1250.0,2,68.75,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1800.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1600.0,4,125.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,2169.0,4,115.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1050.0,2,55.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,3235.0,3,235.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,66.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1662.0,3,85.1,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1464.0,2,105.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1350.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1161.0,2,64.08,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2557.0,3,141.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1480.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1470.0,2,88.64,3,0,0,0,0,0,0,0,0,0,0,1
2.0,500.0,1,14.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1600.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,6136.0,4,560.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,918.0,2,48.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,3,115.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,3100.0,4,265.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1824.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1420.0,2,96.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,750.0,1,56.25,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1561.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1225.0,2,67.38,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1639.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1082.0,2,56.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1666.0,4,150.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1128.0,2,105.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1192.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1920.0,3,115.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1357.0,2,115.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1570.0,3,80.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1865.0,3,145.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1039.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1246.0,2,64.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1800.0,3,175.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,6000.0,5,400.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,120.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1330.0,2,92.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1198.0,2,77.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1397.0,3,105.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,883.0,2,45.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,700.0,1,38.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,2400.0,3,170.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1897.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,996.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1875.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1500.0,2,98.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1281.0,2,74.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,565.0,1,35.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1300.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,1,28.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1510.0,2,105.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,950.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1945.0,3,97.42,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1535.0,3,85.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1475.0,2,120.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1560.0,5,145.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1192.0,2,60.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1078.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1349.0,2,78.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1680.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1621.0,4,130.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,68.4,3,0,0,0,0,0,0,0,0,0,0,1
2.0,500.0,1,20.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,485.0,1,15.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1408.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1410.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1535.0,3,78.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1180.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1400.0,2,78.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1960.0,3,160.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3024.0,5,248.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1586.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,924.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,957.0,2,56.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1050.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1565.0,3,88.5,3,0,0,0,0,0,0,0,0,0,0,1
2.0,630.0,1,39.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,2750.0,4,220.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,3596.0,5,290.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1596.0,3,105.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1535.0,3,86.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,665.0,1,50.75,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,2,100.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,925.0,2,48.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,3356.0,4,251.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1121.0,2,78.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1606.0,3,89.55,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1650.0,3,88.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1206.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,680.0,1,44.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,980.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1132.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,940.0,2,49.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1515.0,3,88.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1655.0,3,86.06,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2060.0,3,149.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1730.0,3,96.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1650.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,71.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1380.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,78.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,3200.0,4,350.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1639.0,3,98.32,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1739.0,3,116.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,4400.0,3,475.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1835.0,2,155.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1519.0,3,93.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1150.0,2,72.2,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2200.0,3,187.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,3329.0,3,330.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2900.0,4,300.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,3600.0,4,300.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1197.0,2,84.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1850.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1145.0,2,58.4,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1093.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1654.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,750.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1700.0,2,150.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2500.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,440.0,1,16.5,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,62.7,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1890.0,4,127.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3522.0,3,380.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1440.0,2,98.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,650.0,1,38.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,764.0,1,32.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1030.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1100.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1080.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2280.0,5,200.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1360.0,2,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1865.0,3,124.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1600.0,3,172.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1450.0,2,85.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,340.0,1,10.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,2000.0,3,166.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1050.0,2,53.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1246.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1756.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1207.0,2,63.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1765.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1532.0,3,92.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1650.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,4,105.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,66.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1525.0,2,122.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,400.0,1,14.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1610.0,2,111.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1694.0,2,125.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1297.0,2,112.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1012.0,2,66.5,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2400.0,3,200.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1330.0,2,86.98,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1400.0,2,73.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1297.0,2,103.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1490.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1373.0,3,72.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1750.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,3040.0,1,180.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1427.0,2,80.63,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2400.0,1,150.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1290.0,2,100.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1390.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,72.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1135.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1512.0,3,75.77,3,0,0,0,0,0,0,0,0,0,0,1
2.0,900.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,5,110.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,3198.0,4,200.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1550.0,4,130.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,2500.0,3,250.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1690.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1600.0,3,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,520.0,1,19.5,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1564.0,2,92.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1600.0,2,80.0,3,0,0,0,0,0,0,0,0,0,0,1
